Samples,./barcode02_kr2_output,./barcode02_kr2_output,./barcode02_kr2_output,./barcode10_kr2_output,./barcode10_kr2_output,./barcode10_kr2_output,./barcode18_kr2_output,./barcode18_kr2_output,./barcode18_kr2_output,./barcode26_kr2_output,./barcode26_kr2_output,./barcode26_kr2_output,./barcode34_kr2_output,./barcode34_kr2_output,./barcode34_kr2_output,./barcode42_kr2_output,./barcode42_kr2_output,./barcode42_kr2_output,./barcode50_kr2_output,./barcode50_kr2_output,./barcode50_kr2_output,./barcode58_kr2_output,./barcode58_kr2_output,./barcode58_kr2_output,./barcode66_kr2_output,./barcode66_kr2_output,./barcode66_kr2_output,./barcode74_kr2_output,./barcode74_kr2_output,./barcode74_kr2_output,./barcode82_kr2_output,./barcode82_kr2_output,./barcode82_kr2_output,./barcode90_kr2_output,./barcode90_kr2_output,./barcode90_kr2_output,./shane_kraken2_kr2_output,./shane_kraken2_kr2_output,./shane_kraken2_kr2_output,./zymo_mockcommunity_kr2_output,./zymo_mockcommunity_kr2_output,./zymo_mockcommunity_kr2_output,SHARED_class,SHARED_class,SHARED_class,SHARED_phylum,SHARED_phylum,SHARED_phylum,SHARED_SUMMARY,SHARED_SUMMARY,SHARED_SUMMARY,Details,Details
90105,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,46,23,38.84782608695652,46,23,38.84782608695652,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Saintpaul
702982,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,23,23,39.43478260869565,23,23,39.43478260869565,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26
90370,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,118,118,39.53389830508475,118,118,39.53389830508475,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Typhi
90371,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,187,146,39.72192513368984,187,146,39.72192513368984,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Typhimurium
568709,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,40.0,7,7,40.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Typhimurium str. DT2
718274,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,36.4,5,5,36.4,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Typhimurium str. T000240
1008297,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,41.0,7,7,41.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Typhimurium str. 798
1029978,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16,16,39.75,16,16,39.75,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Typhimurium str. SARA13
1454636,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,39.333333333333336,6,6,39.333333333333336,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1896
98360,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,14,40.142857142857146,14,14,40.142857142857146,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Dublin
108619,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,78,36,39.8076923076923,78,36,39.8076923076923,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Newport
796730,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,41.375,8,8,41.375,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Newport str. CVM 22425
796731,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,39.888888888888886,9,9,39.888888888888886,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Newport str. CVM 21538
930778,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,12,12,39.666666666666664,12,12,39.666666666666664,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Newport str. Levine 1
997339,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,39.0,5,5,39.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Newport str. WA_14882
1454627,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,40.125,8,8,40.125,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Newport str. CDC 2010K-2159
115981,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,65,30,39.83076923076923,65,30,39.83076923076923,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Montevideo
1454599,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,26,26,39.07692307692308,26,26,39.07692307692308,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1900
1454613,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,43.55555555555556,9,9,43.55555555555556,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Montevideo str. CDC 2010K-0257
119912,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,2534,2393,41.50631412786109,2534,2393,41.50631412786109,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Choleraesuis
321314,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,14,39.857142857142854,14,14,39.857142857142854,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67
904139,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.0,5,5,38.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Choleraesuis str. SCSA50
938142,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,122,122,40.278688524590166,122,122,40.278688524590166,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708
134047,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,2,40.125,8,2,40.125,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Bredeney
1194154,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,41.333333333333336,6,6,41.333333333333336,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Bredeney str. CFSAN001080
143221,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15,15,40.86666666666667,15,15,40.86666666666667,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Tennessee
149386,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,0,40.714285714285715,7,0,40.714285714285715,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Chester
941190,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,40.714285714285715,7,7,40.714285714285715,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997
149539,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,165,165,40.06666666666667,165,165,40.06666666666667,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Enteritidis
181798,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,21,0,38.80952380952381,21,0,38.80952380952381,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Sloterdijk
938141,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,21,21,38.80952380952381,21,21,38.80952380952381,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791
189201,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,22,0,39.36363636363637,22,0,39.36363636363637,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Cubana
1271863,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,22,22,39.36363636363637,22,22,39.36363636363637,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050
192953,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,17,17,39.23529411764706,17,17,39.23529411764706,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Stanley
192954,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,27,0,39.18518518518518,27,0,39.18518518518518,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Mbandaka
984237,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,27,27,39.18518518518518,27,27,39.18518518518518,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958
192955,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,19,1,40.05263157894737,19,1,40.05263157894737,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Kentucky
1242102,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,18,18,39.77777777777778,18,18,39.77777777777778,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Kentucky str. SA20030505
211968,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,22,0,39.86363636363637,22,0,39.86363636363637,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Albany
1173798,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,22,22,39.86363636363637,22,22,39.86363636363637,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Albany str. ATCC 51960
260367,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,38.25,8,8,38.25,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Aberdeen
260368,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,23,0,38.91304347826087,23,0,38.91304347826087,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Bergen
1240708,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,23,23,38.91304347826087,23,23,38.91304347826087,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Bergen str. ST350
340188,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,19,19,38.94736842105263,19,19,38.94736842105263,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Cerro
363569,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16,0,39.875,16,0,39.875,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Javiana
1267753,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16,16,39.875,16,16,39.875,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Javiana str. CFSAN001992
436295,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,12,0,39.083333333333336,12,0,39.083333333333336,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Poona
1124962,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,12,12,39.083333333333336,12,12,39.083333333333336,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Poona str. ATCC BAA-1673
486994,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,24,0,39.041666666666664,24,0,39.041666666666664,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Hvittingfoss
1242097,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,24,24,39.041666666666664,24,24,39.041666666666664,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Hvittingfoss str. SA20014981
593905,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,21,21,39.23809523809524,21,21,39.23809523809524,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Corvallis
913070,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,14,37.785714285714285,14,14,37.785714285714285,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Gaminara
913074,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,22,0,39.13636363636363,22,0,39.13636363636363,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Inverness
941187,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,22,22,39.13636363636363,22,22,39.13636363636363,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720
913076,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,0,39.9,10,0,39.9,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Johannesburg
1242101,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,10,39.9,10,10,39.9,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Johannesburg str. ST203
913085,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,0,39.07142857142857,14,0,39.07142857142857,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Wandsworth
1243595,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,14,39.07142857142857,14,14,39.07142857142857,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Wandsworth str. SA20092095
915158,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,31,0,39.0,31,0,39.0,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Manchester
1242108,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,31,31,39.0,31,31,39.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Manchester str. ST278
1077085,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,14,39.57142857142857,14,14,39.57142857142857,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Fresno
1129117,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,37.4,5,5,37.4,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Nitra
1242078,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,0,38.666666666666664,6,0,38.666666666666664,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Antsalova
1242087,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,38.666666666666664,6,6,38.666666666666664,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Antsalova str. S01-0511
1242079,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,21,0,38.38095238095238,21,0,38.38095238095238,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Apapa
1242088,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,21,21,38.38095238095238,21,21,38.38095238095238,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Apapa str. SA20060561
1242080,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,50,0,39.38,50,0,39.38,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Djakarta
1242091,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,50,50,39.38,50,50,39.38,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Djakarta str. S-1087
1242081,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,32,0,39.28125,32,0,39.28125,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Hillingdon
1242096,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,32,32,39.28125,32,32,39.28125,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3
1242084,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,0,38.3,10,0,38.3,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Krefeld
1242106,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,10,38.3,10,10,38.3,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536
1242085,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,145,0,39.324137931034485,145,0,39.324137931034485,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Macclesfield
1242107,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,145,145,39.324137931034485,145,145,39.324137931034485,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Macclesfield str. S-1643
1243577,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,18,0,38.388888888888886,18,0,38.388888888888886,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Milwaukee
